parcel_id,la_case_id,village_name,tehsil,district,state,area_ha,land_use_type,soil_class,irrigation_status,market_value_per_ha_inr,compensation_rate_per_ha_inr,latitude,longitude,project_id,case_number,notification_date,larr_applicable,acquisition_purpose,total_area_ha,no_of_families_affected,rural_urban_mix,consent_required,consent_percentage,status,expected_possession_date,actual_possession_date,delay_days,project_name,project_type,sector,implementing_agency,total_land_required_ha,total_estimated_cost_cr,project_start_date,expected_completion_date,stakeholder_count,total_area_owned_ha,total_compensation_offered_inr,total_compensation_accepted_inr,objections_count,litigation_count,consent_count,milestone_count,first_milestone_date,last_milestone_date,clearance_count,clearance_approved_count,clearance_pending_count,dispute_count,dispute_delay_days,delay_event_count,event_delay_days,area_acres,compensation_to_market_ratio,families_per_ha,compensation_acceptance_ratio,has_dispute,has_delay_events,has_litigation,synthetic_record_id,source_record_id,data_origin,is_synthetic
123,29,Sriperumbudur 2,Karur,Karur,Tamil Nadu,16.361239744958326,Industrial,Loamy,Irrigated,14583592.04518636,15667485.895033155,10.994185300854202,78.0779673591462,5,TN/LA/Urban Housing/5/29,2021-10-29,True,Affordable Housing,8.54737701953039,79.49732112350638,Mostly Rural,True,72.2,Initiated,2024-02-26,,,Slum Rehabilitation: Karur 5,Urban Housing,Housing,SIPCOT,62.27,160.22784498553355,2021-05-03,2025-05-02,5,5.31,67443131,67443131.0,0,0,5,2.0,2021-11-24,2022-05-25,1,1,0,,,,,40.429503808102695,1.0743228311988169,9.30078560263089,1.0,0,0,0,ACQ_SYN_000036,123,synthetic_augmented_from_existing_dataset,1
1648,415,Oragadam 3,Thanjavur,Thanjavur,Tamil Nadu,10.72125092226538,Commercial,Urban Fill,Partly Irrigated,13426208.91303624,16899718.945284497,10.843040861398103,79.17807543559141,70,TN/LA/Railway/70/415,2021-11-30,True,Railway Corridor,17.721801864740296,157.81223692188487,Mostly Rural,False,,Litigated,2023-02-16,,,Freight Corridor: Thanjavur 70,Railway,Transport,V.O. Chidambaranar Port,243.71,3010.272201355985,2021-09-13,2027-09-12,18,33.1,576696534,479609286.0,2,0,18,6.0,2022-01-19,2023-04-18,3,2,1,,,3.0,110.0,26.49278793942988,1.2587111562725377,8.904976938934846,0.8316493298015902,0,1,0,ACQ_SYN_000037,1648,synthetic_augmented_from_existing_dataset,1
1589,402,Sriperumbudur 7,Salem,Salem,Tamil Nadu,23.32419801174067,Forest,Black Cotton,Partly Irrigated,42854631.64526747,48865153.62438236,11.632225141413658,78.14346768170542,67,TN/LA/Urban Metro/67/402,2021-07-05,True,Urban Metro Rail,12.409188243333377,129.6745986362622,Mostly Urban,False,,Objections_Received,2023-08-05,,,Metro Line: Salem 67,Urban Metro,Transport,CMDA,73.25,6601.946810411138,2021-05-02,2024-05-01,16,28.78,1485328696,916359743.0,7,4,16,3.0,2021-08-12,2021-12-04,1,1,0,1.0,0.0,1.0,67.0,57.63534836210621,1.1402537310054943,10.449885689011742,0.6169407118220788,1,1,1,ACQ_SYN_000038,1589,synthetic_augmented_from_existing_dataset,1
532,137,Ayappan Pattinam 14,Erode,Erode,Tamil Nadu,20.907531782253425,Residential,Alluvial,Irrigated,30017961.831786383,36772892.088268995,11.307171743413727,77.64193440315947,23,TN/LA/IT Corridor/23/137,2021-01-05,True,IT/Tech Corridor,43.439349543925566,281.39615512711043,Mostly Urban,True,92.1,Possession Taken,2022-08-22,2023-03-06,196.0,Tech Park: Erode 23,IT Corridor,IT/Services,TNHB,230.49,926.5687181047482,2020-07-09,2026-07-08,5,6.83,450530577,185105465.0,1,1,4,9.0,2021-02-05,2023-03-06,3,0,3,,,1.0,68.0,51.663636068233416,1.225029610415779,6.477909040570799,0.4108610479505811,0,1,1,ACQ_SYN_000039,532,synthetic_augmented_from_existing_dataset,1
1213,309,Pudur 18,Thanjavur,Thanjavur,Tamil Nadu,11.73633811167359,Agricultural,Red Soil,Irrigated,44351583.97594536,50709318.8431257,10.760387992262855,79.14661036842487,53,TN/LA/Highway/53/309,2020-08-18,True,National/State Highway,16.52042390949693,96.25792990874902,Mostly Urban,False,,Consent_Process_End,2022-03-16,,,State Highway Expansion: Thanjavur 53,Highway,Transport,Tamil Nadu Highways,116.64,2107.065231942835,2020-05-13,2025-05-12,18,23.28,1232038920,594224765.0,0,0,18,,,,3,2,1,,,2.0,206.0,29.001123006299228,1.1433485412973872,5.826601692309735,0.4823100596529856,0,1,0,ACQ_SYN_000040,1213,synthetic_augmented_from_existing_dataset,1
318,82,Manapakkam 1,Krishnagiri,Krishnagiri,Tamil Nadu,9.089978526977342,Residential,Urban Fill,Non-Irrigated,18394959.779987104,20579223.765018545,12.522118068747945,78.17697854413953,13,TN/LA/Railway/13/82,2022-01-09,True,Railway Corridor,37.465615055448794,216.64690662671546,Mostly Rural,False,,Objections_Received,2022-12-03,,,Freight Corridor: Krishnagiri 13,Railway,Transport,Chennai Metro Rail Ltd,244.42,1262.7820409123074,2021-09-25,2024-09-24,7,13.86,206143540,75561176.0,2,0,7,3.0,2022-03-04,2022-12-07,1,1,0,,,2.0,274.0,22.46182607190555,1.118742525732936,5.7825530504725435,0.3665464171227485,0,1,0,ACQ_SYN_000041,318,synthetic_augmented_from_existing_dataset,1
1455,370,Kallikudi 5,Coimbatore,Coimbatore,Tamil Nadu,24.333956308595575,Forest,Saline,Irrigated,6857956.564936487,8921063.085043602,11.016231073881528,76.94536638888977,63,TN/LA/Urban Metro/63/370,2022-02-11,True,Urban Metro Rail,13.902261616943075,245.68471254833543,Mixed,False,,Award_Declared,2023-12-15,,,Metro Line: Coimbatore 63,Urban Metro,Transport,Tamil Nadu Highways,119.21,5181.556749091289,2021-12-16,2027-12-15,12,29.31,446412610,308469450.0,3,0,12,5.0,2022-03-08,2023-01-06,2,1,1,,,,,60.13051544872863,1.3008340021655156,17.67228378502909,0.690996273604368,0,0,0,ACQ_SYN_000042,1455,synthetic_augmented_from_existing_dataset,1
1345,345,Oragadam 16,Thanjavur,Thanjavur,Tamil Nadu,8.91243087135212,Residential,Loamy,Partly Irrigated,16572130.073336663,19905824.671771057,10.848694982168663,79.19030055250919,59,TN/LA/Urban Housing/59/345,2022-12-01,True,Affordable Housing,12.230929220847978,127.31677331183916,Mixed,False,,Consent_Process_End,2024-01-10,,,Slum Rehabilitation: Thanjavur 59,Urban Housing,Housing,NHAI,69.34,203.85939111467226,2022-11-27,2028-11-25,15,17.849999999999998,276314103,189184910.0,1,0,15,3.0,2022-12-23,2023-06-03,3,2,1,,,3.0,79.0,22.023096261016274,1.2011627101453943,10.409411338496177,0.6846733769502891,0,1,0,ACQ_SYN_000043,1345,synthetic_augmented_from_existing_dataset,1
681,175,Pammalur 9,Karur,Karur,Tamil Nadu,7.842998197205836,Barren,Saline,Non-Irrigated,17317713.473223824,20631697.896132644,10.939503392265458,78.09866898013985,28,TN/LA/Railway/28/175,2022-04-27,True,Railway Corridor,33.29137304174175,255.82951774367987,Mostly Rural,False,,Litigated,2024-06-15,,,Freight Corridor: Karur 28,Railway,Transport,V.O. Chidambaranar Port,216.59,1208.1348150146953,2022-02-08,2027-02-07,18,30.23,475919254,321331969.0,4,1,18,5.0,2022-05-22,2023-08-19,2,1,1,,,3.0,257.0,19.38047057702861,1.191363855744167,7.684558922304374,0.6751816958428835,0,1,1,ACQ_SYN_000044,681,synthetic_augmented_from_existing_dataset,1
131,30,Pammalur 7,Karur,Karur,Tamil Nadu,17.29071282891374,Forest,Urban Fill,Irrigated,11787779.448250163,13938032.954022437,10.98629768152603,78.11836646807146,5,TN/LA/Urban Housing/5/30,2021-06-06,True,Affordable Housing,7.7796798108344,152.73834678408863,Mixed,False,,Objections_Received,2022-09-07,,,Slum Rehabilitation: Karur 5,Urban Housing,Housing,SIPCOT,62.27,168.91182901773522,2021-05-03,2025-05-02,12,17.220000000000002,314046433,172839972.0,4,1,12,4.0,2021-07-11,2022-03-10,2,1,1,2.0,95.0,3.0,269.0,42.72628181350318,1.1824137883824648,19.632986253672936,0.5503643851289978,1,1,1,ACQ_SYN_000045,131,synthetic_augmented_from_existing_dataset,1
1863,470,Manapakkam 11,Thoothukudi,Thoothukudi,Tamil Nadu,18.323114776703278,Agricultural,Sandy,Partly Irrigated,9594320.309162108,11580517.92082212,8.705213115790807,78.02059775198994,78,TN/LA/Urban Housing/78/470,2021-09-10,True,Affordable Housing,2.9685177073311273,53.05518023233241,Mixed,True,75.9,Possession Taken,2023-01-01,2023-07-13,193.0,Slum Rehabilitation: Thoothukudi 78,Urban Housing,Housing,District Collector,39.26,189.94365270519742,2021-06-14,2027-06-13,12,12.49,174343615,125200404.0,1,0,10,7.0,2021-09-21,2023-07-13,1,1,0,,,3.0,385.0,45.27740258003993,1.2070180635686396,17.872617064505285,0.7181244004834935,0,1,0,ACQ_SYN_000046,1863,synthetic_augmented_from_existing_dataset,1
856,219,Neelambur 16,Coimbatore,Coimbatore,Tamil Nadu,6.035760433666816,Residential,Alluvial,Partly Irrigated,14245939.676357783,17979611.17265677,11.017986682324999,76.9275847302664,36,TN/LA/Urban Housing/36/219,2023-09-18,True,Affordable Housing,5.645747700482301,59.23283941667222,Mixed,True,50.2,SIA_Completed,2025-04-25,,,Slum Rehabilitation: Coimbatore 36,Urban Housing,Housing,Chennai Metro Rail Ltd,33.38,446.6835950038082,2023-06-09,2026-06-08,6,8.219999999999999,111577180,2143783.0,1,0,3,6.0,2023-10-07,2025-03-27,3,1,2,,,,,14.914688815859638,1.2620867125034438,10.491584562238252,0.0192134538621607,0,0,0,ACQ_SYN_000047,856,synthetic_augmented_from_existing_dataset,1
1714,432,Siruseri 6,Salem,Salem,Tamil Nadu,24.808204983891528,Forest,Alluvial,Non-Irrigated,18216681.63575791,22453118.29894026,11.610867928850439,78.20104071004837,72,TN/LA/Industrial/72/432,2023-10-17,True,Industrial/SEZ,91.6701358070707,1140.5446002256222,Mostly Rural,True,68.5,SIA_Completed,2026-03-31,,,Industrial Park: Salem 72,Industrial,Manufacturing,TNHB,398.4,4943.517163219762,2023-08-23,2029-08-21,7,19.23,310857649,255471324.0,2,1,5,4.0,2023-11-17,2024-10-21,1,0,1,,,,,61.30240944470615,1.2325580886733267,12.44183386644061,0.8218273696073665,0,0,1,ACQ_SYN_000048,1714,synthetic_augmented_from_existing_dataset,1
1301,334,Siruseri 4,Namakkal,Namakkal,Tamil Nadu,7.787680361789986,Agricultural,Saline,Non-Irrigated,18399071.056033965,23078631.941976443,11.256151158411482,78.15844592081984,57,TN/LA/Port/57/334,2023-09-17,True,Port/Coastal Infrastructure,18.35287376349612,143.61666443299887,Mixed,False,,Objections_Received,2025-05-16,,,Port Expansion: Namakkal 57,Port,Transport,Tamil Nadu Highways,105.14,1523.0920582080867,2023-07-23,2027-07-22,18,27.57,342001297,258802684.0,3,0,18,4.0,2023-10-16,2024-09-13,2,2,0,2.0,186.0,,,19.243777229063323,1.2543368016619414,7.825295715739762,0.7567301243304934,1,0,0,ACQ_SYN_000049,1301,synthetic_augmented_from_existing_dataset,1
1494,379,Kallikudi 12,Coimbatore,Coimbatore,Tamil Nadu,14.976931887531261,Barren,Red Soil,Partly Irrigated,14098560.266685486,16557589.836226765,11.016771905843418,76.96895584613316,64,TN/LA/Railway/64/379,2024-07-20,True,Railway Corridor,31.725902818971093,348.2707230047964,Mixed,False,,Consent_Process_End,2026-11-27,,,Rail Link: Coimbatore 64,Railway,Transport,Chennai Metro Rail Ltd,189.19,1460.5846414469672,2024-06-16,2029-06-15,6,14.39,208093498,116065997.0,2,1,6,2.0,2024-09-04,2025-03-28,1,1,0,,,,,37.00880460279461,1.174417069759378,10.977488174002143,0.5577588829805725,0,0,1,ACQ_SYN_000050,1494,synthetic_augmented_from_existing_dataset,1
1459,371,Pammalur 12,Coimbatore,Coimbatore,Tamil Nadu,3.727253611933784,Industrial,Black Cotton,Irrigated,40178644.27057861,49042541.849938095,10.988841090820413,77.01851141717066,63,TN/LA/Urban Metro/63/371,2022-04-10,True,Urban Metro Rail,24.20782292267919,250.54703796292114,Mostly Urban,False,,Objections_Received,2023-11-29,,,Metro Line: Coimbatore 63,Urban Metro,Transport,Tamil Nadu Highways,119.21,5485.8388931129,2021-12-16,2027-12-15,10,20.03,1021426170,573392172.0,1,1,10,3.0,2022-05-16,2022-11-16,3,2,1,1.0,56.0,3.0,318.0,9.210244238605238,1.220612162014889,10.349837685246582,0.5613642853893199,1,1,1,ACQ_SYN_000051,1459,synthetic_augmented_from_existing_dataset,1
374,99,Sholinganallur 2,Ranipet,Ranipet,Tamil Nadu,20.027209666176308,Barren,Alluvial,Partly Irrigated,33418222.082053024,35721715.93336409,12.896781356900254,79.32787840223679,16,TN/LA/Port/16/99,2025-03-11,True,Port/Coastal Infrastructure,35.80900962077539,195.19025349103472,Mostly Urban,False,,Objections_Received,2026-02-17,,,New Terminal: Ranipet 16,Port,Transport,V.O. Chidambaranar Port,184.63,1353.3216230106386,2024-12-23,2028-12-22,18,37.14,1995962020,641054008.0,6,4,18,4.0,2025-04-10,2025-10-16,1,0,1,,,3.0,188.0,49.48831274927379,1.0689292759397915,5.4508699223502335,0.3211754540299319,0,1,1,ACQ_SYN_000052,374,synthetic_augmented_from_existing_dataset,1
699,181,Sriperumbudur 17,Krishnagiri,Krishnagiri,Tamil Nadu,12.65758874090201,Coastal,Black Cotton,Irrigated,16700726.233039446,20676856.20277508,12.539466450503594,78.18626824018241,29,TN/LA/Port/29/181,2023-04-14,True,Port/Coastal Infrastructure,19.151982638163705,75.52977033899772,Mixed,False,,Award_Declared,2024-04-09,,,Port Expansion: Krishnagiri 29,Port,Transport,SIPCOT,101.56,2210.0724082765005,2022-11-04,2026-11-03,11,21.37,279387354,181768182.0,1,0,11,6.0,2023-04-30,2024-08-04,3,2,1,,,1.0,84.0,31.277582883619015,1.2380812615124221,3.943705033884655,0.650595595676102,0,1,0,ACQ_SYN_000053,699,synthetic_augmented_from_existing_dataset,1
896,228,Pammalur 1,Ranipet,Ranipet,Tamil Nadu,12.490392196846512,Agricultural,Red Soil,Non-Irrigated,23898423.67077065,22593786.77812407,12.947272598774655,79.34583496993855,38,TN/LA/Highway/38/228,2022-12-07,True,National/State Highway,30.93293963855257,193.908194958728,Mixed,False,,Litigated,2024-10-12,,,Bypass Road: Ranipet 38,Highway,Transport,Tamil Nadu Highways,197.33,2779.432362891309,2022-07-20,2025-07-19,9,8.66,113934604,34123367.0,4,2,9,,,,3,2,1,,,2.0,164.0,30.864431226411842,0.9454090817612278,6.2686636713005734,0.2994995883779084,0,1,1,ACQ_SYN_000054,896,synthetic_augmented_from_existing_dataset,1
956,244,Sholinganallur 18,Thanjavur,Thanjavur,Tamil Nadu,15.093480966719925,Barren,Sandy,Irrigated,48766771.46246382,53368258.343199685,10.795193275551268,79.09588027812113,41,TN/LA/Industrial/41/244,2021-11-14,True,Industrial/SEZ,54.61167615049228,349.868102301619,Mostly Urban,False,,Possession Taken,2023-01-24,2023-08-17,205.0,Industrial Park: Thanjavur 41,Industrial,Manufacturing,TNHB,449.22,9860.605320914143,2021-10-19,2026-10-18,13,18.88,942163296,418618582.0,3,0,13,6.0,2022-01-08,2023-08-17,3,1,2,,,,,37.296803648975754,1.094357012833578,6.406470684721242,0.4443163767653288,0,0,0,ACQ_SYN_000055,956,synthetic_augmented_from_existing_dataset,1
85,20,Perungalathur 11,Salem,Salem,Tamil Nadu,14.736470650653628,Coastal,Saline,Partly Irrigated,54687665.69375064,61278368.44707199,11.645949379634665,78.07839845816707,3,TN/LA/Port/3/20,2021-08-01,False,Port/Coastal Infrastructure,17.23456141286754,115.32880382560991,Mostly Urban,False,,Award_Declared,2023-03-26,,,New Terminal: Salem 3,Port,Transport,NHAI,239.63,1510.887335332712,2021-04-25,2026-04-24,9,12.05,590953705,401411156.0,1,1,9,5.0,2021-08-20,2022-09-08,2,2,0,2.0,84.0,,,36.414611947250826,1.1205153423484757,6.691716781345186,0.6792599024317819,1,0,1,ACQ_SYN_000056,85,synthetic_augmented_from_existing_dataset,1
1049,268,Pammalur 20,Erode,Erode,Tamil Nadu,25.54814990848108,Agricultural,Red Soil,Non-Irrigated,5800418.7001808705,7242391.107418788,11.398143807561086,77.68812416872235,45,TN/LA/Power/45/268,2020-05-20,True,Power Project,64.7904235692256,662.2831814931897,Mixed,False,,Consent_Process_End,2021-10-12,,,Wind Park: Erode 45,Power,Energy,TNEB,346.39,4414.705704509116,2020-02-25,2026-02-23,18,13.22,205222445,146805423.0,3,2,18,4.0,2020-06-29,2021-04-21,3,2,1,,,2.0,114.0,63.130853169803316,1.248597986071756,10.221930109556553,0.7153477924892669,0,1,1,ACQ_SYN_000057,1049,synthetic_augmented_from_existing_dataset,1
297,76,Kallikudi 14,Tiruvallur,Tiruvallur,Tamil Nadu,16.833906017286573,Commercial,Sandy,Non-Irrigated,41166570.24007491,48507506.11021498,13.121418240568431,79.88892122893789,12,TN/LA/Port/12/76,2021-02-22,False,Port/Coastal Infrastructure,26.830790713565158,280.7662375849497,Mostly Urban,False,,Consent_Process_End,2022-08-20,,,Port Expansion: Tiruvallur 12,Port,Transport,CMDA,158.7,1230.920142899448,2020-12-24,2025-12-23,14,14.48,774941239,491976824.0,3,0,14,2.0,2021-03-15,2021-07-13,1,1,0,,,1.0,139.0,41.59748760119791,1.1783227465229493,10.4643296048297,0.6348569404240983,0,1,0,ACQ_SYN_000058,297,synthetic_augmented_from_existing_dataset,1
1427,364,Ayappan Pattinam 19,Cuddalore,Cuddalore,Tamil Nadu,17.07642647280379,Residential,Alluvial,Non-Irrigated,13619124.628744712,15397232.39196448,11.713528871879598,79.65494378888843,61,TN/LA/Railway/61/364,2025-03-03,True,Railway Corridor,14.503686235144349,95.50651296185215,Mixed,False,,Possession Taken,2026-05-29,2026-11-26,181.0,Freight Corridor: Cuddalore 61,Railway,Transport,Chennai Metro Rail Ltd,145.84,1963.2648473994918,2024-11-13,2029-11-12,14,13.14,181140816,151241290.0,2,0,14,2.0,2025-04-07,2025-08-25,1,1,0,,,,,42.196768696806664,1.1305596219794383,6.58498201170591,0.8349376652912947,0,0,0,ACQ_SYN_000059,1427,synthetic_augmented_from_existing_dataset,1
1311,336,Kelambakkam 4,Namakkal,Namakkal,Tamil Nadu,6.606185875956362,Coastal,Sandy,Partly Irrigated,46276643.63132027,57113315.10337502,11.273922770309873,78.21787640545958,57,TN/LA/Port/57/336,2023-12-13,True,Port/Coastal Infrastructure,9.043134187108324,81.02094622816148,Mostly Urban,False,,Possession Taken,2025-05-23,2025-06-20,28.0,Port Expansion: Namakkal 57,Port,Transport,Tamil Nadu Highways,105.14,1465.824147396377,2023-07-23,2027-07-22,6,10.29,422316286,383607088.0,1,0,6,7.0,2024-01-20,2025-06-20,1,1,0,,,,,16.324240778350156,1.2341715090314034,8.959387813095045,0.9083407406173296,0,0,0,ACQ_SYN_000060,1311,synthetic_augmented_from_existing_dataset,1
1771,449,Ayappan Pattinam 18,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,10.338787886371842,Coastal,Black Cotton,Irrigated,77535455.63785972,98105018.254845,10.80752348513253,78.73858414106157,75,TN/LA/Port/75/449,2021-01-02,True,Port/Coastal Infrastructure,9.747190265053828,51.94700062871833,Mostly Urban,False,,Litigated,2022-10-25,,,New Terminal: Tiruchirappalli 75,Port,Transport,District Collector,200.09,1692.8882460989773,2020-10-02,2026-10-01,19,26.88,1468131888,695040788.0,6,3,19,4.0,2021-03-02,2022-02-18,3,3,0,,,,,25.547701197400986,1.2652923420358593,5.32943332551552,0.4734184944016419,0,0,1,ACQ_SYN_000061,1771,synthetic_augmented_from_existing_dataset,1
1430,364,Sriperumbudur 15,Cuddalore,Cuddalore,Tamil Nadu,18.28990326974937,Agricultural,Alluvial,Irrigated,14437107.055962738,16190453.303055733,11.766286660701148,79.69796100565871,61,TN/LA/Railway/61/364,2025-03-03,True,Railway Corridor,14.83783727545128,92.62491861603637,Mixed,False,,Possession Taken,2026-05-29,2026-11-26,181.0,Freight Corridor: Cuddalore 61,Railway,Transport,Chennai Metro Rail Ltd,145.84,2046.4706750266987,2024-11-13,2029-11-12,14,13.14,181140816,151241290.0,2,0,14,2.0,2025-04-07,2025-08-25,1,1,0,,,,,45.19533515924564,1.1214472013192447,6.242481090507798,0.8349376652912947,0,0,0,ACQ_SYN_000062,1430,synthetic_augmented_from_existing_dataset,1
704,182,Padur 1,Krishnagiri,Krishnagiri,Tamil Nadu,8.720381885600773,Forest,Saline,Irrigated,17101661.696081806,21436544.860312562,12.478930153939638,78.2162971436786,29,TN/LA/Port/29/182,2023-04-11,True,Port/Coastal Infrastructure,24.272613262218226,279.46651641046435,Mixed,False,,Award_Declared,2024-02-11,,,Port Expansion: Krishnagiri 29,Port,Transport,SIPCOT,101.56,2233.2428482855125,2022-11-04,2026-11-03,16,16.82,244644881,217027113.0,1,0,16,6.0,2023-05-30,2024-08-29,3,2,1,1.0,126.0,2.0,306.0,21.548532883068773,1.2534773077182277,11.51365588003953,0.887110787329329,1,1,0,ACQ_SYN_000063,704,synthetic_augmented_from_existing_dataset,1
1857,468,Siruseri 1,Thoothukudi,Thoothukudi,Tamil Nadu,15.582831383548138,Agricultural,Alluvial,Non-Irrigated,39530618.790716,47029347.12327292,8.703932881203938,78.05796657644939,78,TN/LA/Urban Housing/78/468,2021-10-16,True,Affordable Housing,6.792606712968044,92.70190129755235,Mostly Urban,True,57.4,SIA_Completed,2023-04-29,,,Slum Rehabilitation: Thoothukudi 78,Urban Housing,Housing,District Collector,39.26,210.82195924296087,2021-06-14,2027-06-13,17,17.44,931049532,595650881.0,4,1,13,4.0,2021-12-05,2022-10-13,3,1,2,,,,,38.506014860904195,1.1896941804087833,13.647470730282581,0.6397628273551401,0,0,1,ACQ_SYN_000064,1857,synthetic_augmented_from_existing_dataset,1
789,201,Pudur 20,Kancheepuram,Kancheepuram,Tamil Nadu,14.599833536679405,Industrial,Alluvial,Non-Irrigated,13050671.553230045,15245732.537096696,12.830757754503,79.64090148337489,33,TN/LA/Power/33/201,2020-09-12,True,Power Project,38.772645202084576,241.34461050961065,Mostly Rural,False,,Initiated,2022-09-27,,,Thermal Power Expansion: Kancheepuram 33,Power,Energy,TIDCO,384.96,5415.080457121449,2020-06-07,2024-06-06,10,13.46,268954206,243972745.0,3,2,10,4.0,2020-10-02,2021-06-13,1,1,0,,,,,36.07697428617742,1.168195251479099,6.224610398689924,0.9071163029144076,0,0,1,ACQ_SYN_000065,789,synthetic_augmented_from_existing_dataset,1
626,161,Kelambakkam 5,Namakkal,Namakkal,Tamil Nadu,10.723383832170029,Agricultural,Urban Fill,Partly Irrigated,55182114.39923316,63481699.45815578,11.243865344105002,78.20059861426559,26,TN/LA/Power/26/161,2024-04-11,True,Power Project,69.69350681407903,823.2405705610942,Mostly Urban,False,,Possession Taken,2026-08-16,2026-09-26,41.0,Solar Park: Namakkal 26,Power,Energy,Tamil Nadu Highways,347.73,4047.9952165480277,2024-02-14,2029-02-12,7,18.12,922952608,293021507.0,2,1,7,6.0,2024-05-13,2026-09-26,1,1,0,,,3.0,107.0,26.49805847457615,1.1504035347191761,11.81229942636189,0.3174827227965317,0,1,1,ACQ_SYN_000066,626,synthetic_augmented_from_existing_dataset,1
1738,439,Pudur 9,Cuddalore,Cuddalore,Tamil Nadu,16.674745646567285,Commercial,Urban Fill,Partly Irrigated,13203200.440224325,15171199.696579631,11.801422259445596,79.68128177582952,73,TN/LA/Port/73/439,2023-03-03,True,Port/Coastal Infrastructure,5.849229378993042,59.06101575046985,Mostly Rural,False,,Award_Declared,2024-04-26,,,Port Expansion: Cuddalore 73,Port,Transport,Chennai Metro Rail Ltd,114.24,1339.6075397223676,2022-11-19,2026-11-18,17,13.82,202762186,202038037.0,1,0,17,5.0,2023-03-22,2024-07-12,2,2,0,,,1.0,193.0,41.204193760731,1.149054713307213,10.097230237299625,0.996428579636639,0,1,0,ACQ_SYN_000067,1738,synthetic_augmented_from_existing_dataset,1
